# candidate<TAB>reading<TAB>weight
# Explicit user shortcuts. These override normal jianpin ranking for the same reading.
冤魂	y h	9500
冥府	m f	9500
冬城	d c	9500
冬月	d y	9500
冰棒	b b	9500
冰沙	b s	9500
冰河	b h	9500
冰雕	b d	9500
冰霜	b s	9500
冲凉	c l	9500
冲澡	c z	9500
冲走	c z	9500
决出	j c	9500
决哥	j g	9500
冷天	l t	9500
准将	z j	9500
凌风	l f	9500
凌驾	l j	9500
凝望	n w	9500
凤月	f y	9500
凯乐	k l	9500
凯伊	k y	9500
凯伦	k l	9500
凯切	k q	9500
凯勒	k l	9500
凯夫	k f	9500
凯子	k z	9500
凯安	k a	9500
凯布	k b	9500
凯拉	k l	9500
凯撒	k s	9500
凯斯	k s	9500
凯泽	k z	9500
凯特	k t	9500
凯瑞	k r	9500
凯瑟	k s	9500
凯茜	k q	9500
凯莎	k s	9500
凯菲	k f	9500
凯蒂	k d	9500
凯许	k x	9500
凯顿	k d	9500
凶杀	x s	9500
凶犯	x f	9500
出列	c l	9500
出巡	c x	9500
出航	c h	9500
出诊	c z	9500
出赛	c s	9500
出车	c c	9500
刀枪	d q	9500
分内	f n	9500
分文	f w	9500
切切	q q	9500
切尔	q e	9500
切斯	q s	9500
切特	q t	9500
切科	q k	9500
切腹	q f	9500
切达	q d	9500
刑具	x j	9500
刑场	x c	9500
刑讯	x x	9500
划清	h q	9500
划艇	h t	9500
列兵	l b	9500
列夫	l f	9500
列尼	l n	9500
列队	l d	9500
刘海	l h	9500
刚巧	g q	9500
创界	c j	9500
初八	c b	9500
初选	c x	9500
刨根	p g	9500
利什	l s	9500
利兰	l l	9500
利山	l s	9500
利恩	l e	9500
利托	l t	9500
利文	l w	9500
利欧	l o	9500
利波	l b	9500
利爪	l z	9500
利特	l t	9500
利生	l s	9500
利秀	l x	9500
别别	b b	9500
别无	b w	9500
别有	b y	9500
别林	b l	9500
别针	b z	9500
刮脸	g l	9500
刮风	g f	9500
到脚	d j	9500
刷爆	s b	9500
刺探	c t	9500
刺青	c q	9500
刺骨	c g	9500
剃头	t t	9500
前灯	q d	9500
前生	q s	9500
前茅	q m	9500
剑术	j s	9500
剑龙	j l	9500
剖腹	p f	9500
剥掉	b d	9500
剪子	j z	9500
割伤	g s	9500
办妥	b t	9500
功率	g l	9500
加仑	j l	9500
加代	j d	9500
加兰	j l	9500
加害	j h	9500
加尔	j e	9500
加文	j w	9500
加斯	j s	9500
加森	j s	9500
加沙	j s	9500
加派	j p	9500
加百	j b	9500
加碧	j b	9500
加藤	j t	9500
加西	j x	9500
务长	w z	9500
动弹	d t	9500
动怒	d n	9500
动气	d q	9500
动身	d s	9500
助兴	z x	9500
努克	n k	9500
努斯	n s	9500
劫犯	j f	9500
劫车	j c	9500
劫难	j n	9500
劳伦	l l	9500
劳役	l y	9500
劳改	l g	9500
劳森	l s	9500
劳瑞	l r	9500
劳顿	l d	9500
勋爵	x j	9500
勒戒	l j	9500
勒紧	l j	9500
勘测	k c	9500
募款	m k	9500
勤务	q w	9500
勤祥	q x	9500
勾拳	g q	9500
包租	b z	9500
北佬	b l	9500
北端	b d	9500
匪夷	f y	9500
千千	q q	9500
千百	q b	9500
升职	s z	9500
午安	w a	9500
半打	b d	9500
半空	b k	9500
华伦	h l	9500
华安	h a	9500
华弟	h d	9500
华德	h d	9500
华爷	h y	9500
华特	h t	9500
华达	h d	9500
华金	h j	9500
华颐	h y	9500
卑职	b z	9500
卑贱	b j	9500
卓伊	z y	9500
卓恩	z e	9500
卓斌	z b	9500
单亲	d q	9500
单帝	d d	9500
单恋	d l	9500
南希	n x	9500
南特	n t	9500
南端	n d	9500
博物	b w	9500
博迪	b d	9500
占星	z x	9500
卡丁	k d	9500
卡亚	k y	9500
卡什	k s	9500
卡伊	k y	9500
